latitude,longitude,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,SG_Depth_to_bedrock,isric-soil-proportion-of-sand,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,MODIS_NPP,HumanModification,biomes,HyphalLength_m_cm3_final,log_hyphal_density,location_id
45.57,-84.75,66.5,764.5134277,244.4671173,27.50167274,75.41207123,54.64402771,200.0,1101.0,216.5,0.317005605,6966.70752,0.233245909,4.0,8.3617,2.2366268979294954,45.57_-84.75
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,2.833333333,1.3437347466141383,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,2.841269841,1.3458029996949057,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,3.349206349,1.4699933799490923,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,3.349206349,1.4699933799490923,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,3.706349206,1.5489124919720485,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,4.26984127,1.6620002425550764,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,4.380952381,1.6828653809977672,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,4.873015873,1.7703682792440347,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,4.976190476,1.7877833208165432,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,5.404761905,1.8570417613556456,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,5.841269841,1.922973363672772,35.58_104.6
35.58,104.6,74.5838623,400.9274597,242.6171112,82.70331573,17.86425781,80.85980988,200.0,558.0,2018.0,6.365461349,2527.0,0.755427361,10.0,7.349206349,2.122166486321462,35.58_104.6
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.197388535,0.18014296455096485,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.204840764,0.18634741215246742,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.271910828,0.24052035868696112,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.404140127,0.33942510617893185,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.428343949,0.3565156955593823,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.43388535,0.3603877877956671,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.482356688,0.3936331780770147,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.510254777,0.41227836308418586,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.569872611,0.4509944765777843,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,0.825031847,0.6015974372931571,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,1.143503185,0.7624414929423579,42.4_-85.37
42.4,-85.37,92.48355103,932.4348755,271.5,27.29668045,34.30491257,61.92737961,200.0,1207.0,286.0,0.361988068,6249.830566,0.450100183,4.0,1.370700637,0.8631855388840229,42.4_-85.37
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,4.369911504,1.6808114286829332,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,5.599557522,1.8870026046637443,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,6.219646018,1.9768059237249849,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,6.417079646,2.003785401000662,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,7.181858407,2.10191931393092,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,10.06185841,2.4035030118160083,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,10.40424779,2.4339858991553016,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,11.45061947,2.5217703782994025,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,11.59061947,2.5329520501817924,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,12.91858407,2.6332249306233386,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,13.73831858,2.6904508083413337,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,14.10902655,2.7152923499869495,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,14.20849558,2.721854191451613,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,14.49256637,2.74036031985334,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,14.95743363,2.7699247789666233,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,16.51973451,2.8633279318546165,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,19.3100885,3.011117733042179,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,20.13424779,3.0508948426591047,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,20.29035398,3.058254105352419,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,20.45920354,3.066153622813915,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,21.02734513,3.092284641977024,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,21.84938053,3.1289240066882593,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,23.56415929,3.201288441139174,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,24.2359292,3.228268740988698,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,24.42557522,3.2357555658674912,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,28.08646018,3.370272779987716,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,28.80292035,3.3946063870319847,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,29.24,3.4091655513113324,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,29.30469027,3.411302494925347,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,29.56654867,3.419906230281515,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,29.87123894,3.429824971819503,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,30.27690265,3.4428798906336278,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,31.13451327,3.4699306322949734,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,33.07672566,3.52861461929368,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,34.25663717,3.562653800044859,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,34.96867257,3.582648353217841,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,36.10973451,3.6138793209105637,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,36.52964602,3.625131181181319,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,37.86672566,3.6601385030858955,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,39.04115044,3.6899076863019884,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,39.07336283,3.6907118450098455,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,39.75504425,3.70757961730218,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,43.22380531,3.789263225774805,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,43.82477876,3.802761083840422,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,44.94415929,3.827426730602825,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,45.11716814,3.8311852915208826,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,45.86362832,3.847241859019444,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,46.26575221,3.855785978486772,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,46.78973451,3.8668108572283293,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,50.56840708,3.9429092190847417,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,50.90221239,3.9493614172016414,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,51.09575221,3.9530834139575224,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,51.66920354,3.9640309116798056,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,52.09716814,3.9721235961289625,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,52.11460177,3.9724518766984573,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,58.64884956,4.088474861853328,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,59.2239823,4.098070650060108,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,63.02345133,4.159249443272933,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,66.6279646,4.214021575022758,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,68.7140708,4.244402174006197,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,86.6639823,4.473511122888757,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,96.22044248,4.57698100293384,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,112.6809735,4.73339604726379,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,119.2849558,4.78986355946642,47.1_125.92
47.1,125.92,29.5,542.1204224,260.516449,119.0966721,46.99856949,72.89875031,200.0,617.0,257.5,0.372526288,2701.756104,0.757396519,4.0,146.9448673,4.996839686118715,47.1_125.92
30.36,112.05,174.5,1232.14624,315.4831848,51.50164413,17.49608803,66.90054321,200.0,687.0,31.0,0.134805351,5140.128906,0.736710787,4.0,0.011985294,0.011914039139135421,30.36_112.05
30.36,112.05,174.5,1232.14624,315.4831848,51.50164413,17.49608803,66.90054321,200.0,687.0,31.0,0.134805351,5140.128906,0.736710787,4.0,0.021544118,0.02131532377021601,30.36_112.05
30.36,112.05,174.5,1232.14624,315.4831848,51.50164413,17.49608803,66.90054321,200.0,687.0,31.0,0.134805351,5140.128906,0.736710787,4.0,0.02625,0.025911381784500923,30.36_112.05
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,7.361015625,2.1235799059617735,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,11.18148438,2.499917125135318,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,16.47304688,2.8606595153499255,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,19.02296875,2.9968800521041055,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,24.87875,3.253422168620784,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,26.71929688,3.322128808920638,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,32.96734375,3.5253995851204816,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,34.85132813,3.579380613221336,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,41.71539063,3.754559291592786,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,42.54765625,3.7738558843990955,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,49.84390625,3.928760277555339,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,50.534375,3.942249060734998,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,57.82960938,4.0746452890447005,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,58.66632813,4.088767843357666,46.75_-114.13
46.75,-114.13,83.46559143,387.0856628,288.4656067,25.20668602,32.48314285,65.82409668,200.0,692.0,996.5,8.719491005,4454.30957,0.352755874,5.0,66.2175,4.207933630293236,46.75_-114.13
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.147647059,0.13771381073257105,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.203823529,0.18550276554610284,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.214117647,0.1940175965086963,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.369117647,0.3141664790639501,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.376470588,0.3195226781364995,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.421764706,0.3518988507419228,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.470955882,0.385912449327252,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.494632353,0.4018802588741751,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.499117647,0.40487669969655016,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.546323529,0.43588019670631584,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.568455882,0.45009162074264975,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.576397059,0.4551419006937335,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.583455882,0.45960972554117463,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.625661765,0.485914972881998,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.688897059,0.5240756880700999,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.716102941,0.5400559881942457,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.716102941,0.5400559881942457,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,0.966544118,0.6762777474206799,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,1.483235294,0.9095622640178707,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,1.609411765,0.9591248185386643,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,1.653676471,0.9759460260678585,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,1.841764706,1.0444252345514986,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,1.853014706,1.0483762267922105,36.86_115.01
36.86,115.01,145.5,521.003418,319.5,108.2983246,6.114937782,81.28369904,200.0,873.0,37.0,0.131052047,3155.010498,0.767929316,4.0,2.460367647,1.2413748397832074,36.86_115.01
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.1075,0.7455024108938735,43.92_116.52
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.19734375,0.7872492445224845,43.92_116.52
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.361953125,0.8594888721083059,43.92_116.52
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.61640625,0.9618017158805418,43.92_116.52
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.73609375,1.0065312645241375,43.92_116.52
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.75859375,1.0147210390147237,43.92_116.52
43.92,116.52,23.49979591,349.4953003,256.4997864,106.5999985,22.69092751,79.03856659,199.658905,1122.0,1191.5,3.062427998,2214.961426,0.122720696,8.0,1.955078125,1.0835250887488481,43.92_116.52
